    id     |                                           name                                            |       avg_amount       
 C00564047 | WATERFRONT STRATEGIES                                                                     |    251212.500000000000
 C00564351 | AMERICAN MEDIA & ADVOCACY GROUP                                                           |     20577.000000000000
 C00564393 | STRATOSPHERE MEDIA                                                                        |  7500.0000000000000000
 C00564435 | TARGETED CREATIVE COMMUNICATIONS, INC.                                                    |     16169.333333333333
 C00564534 | A2 PARTNERS LLC                                                                           | 18000.0000000000000000
 C00564534 | AMERICAN MAJORITY ACTION                                                                  |     22110.000000000000
 C00564534 | DENVER ATHLETIC CLUB                                                                      |  8523.0000000000000000
 C00564534 | JOPAULSH CONSULTING LLC                                                                   |     21000.000000000000
 C00564534 | MAJORITY STRATEGIES INC                                                                   |     35327.000000000000
 C00564534 | MEATH MEDIA GROUP                                                                         |  5500.0000000000000000
 C00564534 | MLJ CONSULTING INC                                                                        |     16253.000000000000
 C00564534 | SPECTRUM MARKETING COMPANIES                                                              |     41624.500000000000
 C00564534 | TELEPHONE TOWN HALL MEETING INC                                                           |  5585.0000000000000000
 C00564765 | CRAFT MEDIA DIGITAL LLC                                                                   |  9166.6666666666666667
 C00564765 | DC LONDON INC.                                                                            |  6000.0000000000000000
 C00564765 | FP1 STRATEGIES LLC                                                                        |     15750.000000000000
 C00564765 | GREENER AND HOOK LLC                                                                      |     33087.000000000000
 C00564765 | I360                                                                                      |    300062.157894736842
 C00564765 | INNOVATIVE ADVERTISING LLC                                                                |  9244.3333333333333333
 C00564765 | JAMESTOWN ASSOCIATES LLC                                                                  |     13892.000000000000
 C00564765 | OLD SCHOOL PRODUCTIONS                                                                    |     31157.000000000000
 C00564765 | PASSCODE CREATIVE LLC                                                                     | 11479.0000000000000000
 C00564765 | POOLHOUSE                                                                                 | 13250.0000000000000000
 C00564765 | REVOLUTION MEDIA GROUP                                                                    | 13454.0000000000000000
 C00564765 | SANDLER-INNOCENZI INC.                                                                    |     29889.000000000000
 C00564765 | SSC STRATEGIES LLC                                                                        | 14887.0000000000000000
 C00564765 | STRATEGIC PARTNERS & MEDIA INC.                                                           |     15921.500000000000
 C00564997 | CHARLESTON GAZETTE DAILY MAIL                                                             |  5138.0000000000000000
 C00564997 | DALLAS MORNING NEWS                                                                       |     30713.000000000000
 C00564997 | DES MOINES REGISTER                                                                       | 11499.0000000000000000
 C00564997 | GREEN BAY PRESS-GAZETTE                                                                   |  6543.0000000000000000
 C00564997 | LANSING STATE JOURNAL                                                                     |  6556.0000000000000000
 C00564997 | LOS ANGELES TIMES                                                                         |     36112.000000000000
 C00564997 | NEW YORK DAILY NEWS                                                                       | 16100.0000000000000000
 C00564997 | SALT LAKE TRIBUNE                                                                         | 12195.0000000000000000
 C00564997 | SAN DIEGO UNION TRIBUNE                                                                   | 10525.0000000000000000
 C00564997 | STRATEGIC MEDIA SERVICES                                                                  |  5736.6666666666666667
 C00564997 | THE TENNESSEAN                                                                            | 10394.0000000000000000
 C00565499 | THE PHILLIPS GROUP                                                                        |    150209.000000000000
 C00565655 | STRATEGIC IMAGE MANAGEMENT, LLC                                                           |     40000.000000000000
 C00565747 | CREATIVE DIRECT LLC                                                                       |     13670.600000000000
 C00565747 | THIRTY SECOND STREET MEDIA INC.                                                           |     37597.500000000000
 C00565846 | CLEAR CHANNEL OUTDOOR, INC.                                                               |     38897.000000000000
 C00565846 | THE LAMAR COMPANIES                                                                       | 13971.5000000000000000
 C00566208 | ANGLE MASTAGNI MATHEWS POLITICAL STRATEGIES                                               | 12000.0000000000000000
 C00566208 | ASSOCIATED PRESS                                                                          |  6300.0000000000000000
 C00566208 | BUYING TIME                                                                               |     99534.500000000000
 C00566208 | EICHENBAUM AND ASSOCIATES                                                                 |    124728.000000000000
 C00566208 | MACK SUMNER COMMUNICATIONS                                                                |     22867.090909090909
 C00566208 | MISSION CONTROL, INC.                                                                     |     18741.769230769231
 C00566208 | MURPHY VOGEL ASKEW REILLY LLC                                                             |  8135.5000000000000000
 C00566208 | NEW PARTNERS CONSULTING                                                                   |     36033.250000000000
 C00566208 | REVOLUTION MEDIA ENTERPRISES                                                              |  6000.0000000000000000
 C00566208 | REVOLUTION MESSAGING                                                                      |     35609.000000000000
 C00566208 | STONES' PHONES                                                                            |  7523.3333333333333333
 C00566208 | THE NEW MEDIA FIRM                                                                        |     44150.000000000000
 C00566463 | HULSEN MEDIA SERVICES                                                                     |     16775.500000000000
 C00566505 | ALLIED PRINTING SERVICES                                                                  |     22056.000000000000
 C00566505 | ARD VENTURES II                                                                           | 10000.0000000000000000
 C00566505 | BUYING TIME, LLC                                                                          |  8730.0000000000000000
 C00566505 | COINVOX, INC.                                                                             | 10000.0000000000000000
 C00566505 | FRONT RANGE ENTERPRISES AND COMMUNICATIONS                                                |     21315.000000000000
 C00566638 | SWIFTKURRENT                                                                              |     45000.000000000000
 C00566679 | CANAL PARTNERS MEDIA                                                                      |     68750.000000000000
 C00566679 | CLEARPATH STRATEGIES, LLC                                                                 |     43000.000000000000
 C00566679 | HSC, INC.                                                                                 | 10000.0000000000000000
 C00566679 | MAILRITE PRINT & MAIL, INC.                                                               |     20264.812500000000
 C00566729 | SERVICE BUSINESS PRINTING                                                                 | 11760.0000000000000000
 C00566778 | ART NOT WAR                                                                               | 10750.0000000000000000
 C00566778 | GROUNDSWELL PUBLIC STRATEGIES                                                             |     77887.500000000000
 C00567016 | GRIDIRON COMMUNICATIONS                                                                   |     22664.000000000000
 C00567016 | SRH MEDIA INC.                                                                            |    158400.000000000000
 C00567032 | STRATEGIC MEDIA SERVICES                                                                  |    215000.000000000000
 C00567073 | TWIN OAKS CONNECT                                                                         |  6412.0000000000000000
 C00567313 | PINPOINT MEDIA LLC                                                                        |     62500.000000000000
 C00567487 | FORTUNE MEDIA INC.                                                                        |     20000.000000000000
 C00567487 | KFMB-TV                                                                                   |  8117.0000000000000000
 C00567529 | ALASKANS FOR BEGICH 2014                                                                  | 11000.0000000000000000
 C00567529 | BRALEY FOR IOWA                                                                           | 11000.0000000000000000
 C00567529 | HAGAN FOR US SENATE, INC.                                                                 |  7000.0000000000000000
 C00567529 | PETERS FOR MICHIGAN                                                                       |  6000.0000000000000000
 C00567529 | SHAHEEN FOR SENATE                                                                        |  6000.0000000000000000
 C00567529 | UDALL FOR COLORADO                                                                        |  7000.0000000000000000
 C00567933 | CONVERGENCE TARGETED COMMUNICATIONS                                                       |     60401.555555555556
 C00567933 | THE NETWORK COMPANIES LLC                                                                 |     51869.500000000000
 C00567982 | BOREING, JEREMY                                                                           |  7500.0000000000000000
 C00567982 | CAMBRIDGE ANALYTICA                                                                       |    125000.000000000000
 C00567982 | DECLARATION ENTERTAINMENT INC.                                                            |  9371.0000000000000000
 C00567982 | GREENER AND HOOK                                                                          |    197250.181818181818
 C00567982 | HARRIS MEDIA                                                                              | 11200.0000000000000000
 C00567982 | REDWAVE DIGITAL                                                                           |  6565.0000000000000000
 C00568030 | IHEART MEDIA                                                                              |     43750.000000000000
 C00568170 | JONES DAY                                                                                 |  8112.0000000000000000
 C00568170 | ONMESSAGE INC.                                                                            |    563137.500000000000
 C00568170 | RESONATE NETWORKS                                                                         |     37500.000000000000
 C00568170 | S. CRAIG CONSULTING                                                                       | 15750.0000000000000000
 C00568220 | APEX STRATEGIES GROUP                                                                     |  9000.0000000000000000
 C00568261 | THE BATTIN GROUP                                                                          |     26435.000000000000
 C00568261 | THE BATTIN GROUP (INC.)                                                                   |     32050.000000000000
 C00568279 | CAMPAIGNGRID                                                                              |  7000.0000000000000000
 C00568402 | BEN SASSE FOR US SENATE INC.                                                              |     26870.000000000000
 C00568402 | COTTON FOR SENATE                                                                         |     27181.000000000000
 C00568402 | JONI ERNST FOR US SENATE INC.                                                             |     30225.000000000000
 C00568402 | SULLIVAN FOR US SENATE                                                                    |     26479.000000000000
 C00568444 | UNIVERSAL STRATEGIES                                                                      |     31538.000000000000
 C00568444 | WATERFRONT STRATEGIES                                                                     |    125272.000000000000
 C00568758 | WENDYROGERS.ORG                                                                           |  6112.0000000000000000
 C00568816 | MACK-SUMNER COMMUNICATIONS, LLC                                                           |  9163.6000000000000000
 C00568816 | TERRA STRATEGIES, LLC                                                                     |    188384.250000000000
 C00568840 | EDMOND ASSOCIATES, INC.                                                                   |     20755.142857142857
 C00568857 | WEST COAST PUBLIC AFFAIRS, INC.                                                           | 10531.0000000000000000
 C00568915 | DSPOLITICAL LLC                                                                           |  8000.0000000000000000
 C00568915 | KATE NELSON MEDIA, LLC                                                                    |     20769.000000000000
 C00568931 | COMMUNITY ORGANIZING GROUP                                                                |     55995.500000000000
 C00568931 | SQUARE ONE CONSULTING LLC                                                                 |  6771.0000000000000000
 C00568931 | THE PIVOT GROUP                                                                           |     23507.250000000000
 C00569103 | CCADVERTISING                                                                             |     22500.000000000000
 C00569228 | DOUGLAS E. SCHOEN NYC LLC                                                                 |     75000.000000000000
 C00569228 | LIGHTHOUSE GROUP LLC                                                                      |    124188.566666666667
 C00569350 | OWENS HARKEY ADVERTISING                                                                  |     31266.666666666667
 C00569350 | SHERPA PUBLIC AFFAIRS                                                                     |     20816.500000000000
 C00569426 | DEL CIELO MEDIA LLC                                                                       |    125000.000000000000
 C00569582 | KANSAS PRESS ASSOCIATION                                                                  |     16456.000000000000
 C00569582 | KANSAS RADIO NETWORKS                                                                     |     21443.000000000000
 C00569616 | MEDIA PLUS                                                                                |     34971.000000000000
 C00569624 | KATE NELSON MEDIA, LLC                                                                    |     23065.000000000000
 C00569624 | MOUNT VERNON PRINT COMMUNICATIONS                                                         |     29491.500000000000
 C00569624 | SAVVY COMMUNICATIONS, INC.                                                                |  7915.0000000000000000
 C00569863 | CONNECTIVIST MEDIA                                                                        |  7820.0000000000000000
 C00569863 | ON MESSAGE INC.                                                                           |  8300.0000000000000000
 C00569863 | RESONATE NETWORKS                                                                         |     32500.000000000000
 C00569863 | SOMETHING ELSE STRATEGIES, LLC                                                            |  9430.0000000000000000
 C00569939 | MISSION PUBLIC AFFAIRS                                                                    |     20061.000000000000
 C70000716 |                                                                                           |     13626.203125000000
 C70001318 |                                                                                           |  8901.0000000000000000
 C70001847 |                                                                                           |  8363.5714285714285714
 C70001979 |                                                                                           | 18371.0000000000000000
 C70002118 |                                                                                           | 14372.0000000000000000
 C70002373 |                                                                                           |     56884.750000000000
 C70002472 |                                                                                           | 11487.7500000000000000
 C70002563 |                                                                                           |     14093.059523809524
 C70002761 |                                                                                           |     23853.666666666667
 C70003108 |                                                                                           |     27819.000000000000
 C70003645 |                                                                                           |  7255.0000000000000000
 C70004569 |                                                                                           |  6500.0000000000000000
 C70004676 |                                                                                           | 10313.8750000000000000
 C70005152 |                                                                                           |     13490.500000000000
 C70005426 |                                                                                           | 12139.0000000000000000
 C90004185 | NARAL PRO-CHOICE FOUNDATION                                                               |  6617.0000000000000000
 C90004185 | NEW MEDIA FIRM                                                                            |  5992.0000000000000000
 C90004185 | REVOLUTION MESSAGING, LLC                                                                 | 10954.0000000000000000
 C90005471 | MISSION CONTROL                                                                           |     65945.000000000000
 C90005786 | ALASKA SALMONPAC                                                                          |    366666.666666666667
 C90005786 | BENENSON STRATEGY GROUP                                                                   |     37500.000000000000
 C90005786 | CHANGE.ORG                                                                                | 10000.0000000000000000
 C90005786 | FREESTONE COMMUNICATIONS                                                                  |     26703.500000000000
 C90005786 | GLOBAL STRATEGY GROUP, LLC                                                                |     29050.000000000000
 C90005786 | IMODERATE LLC                                                                             |     24807.000000000000
 C90005786 | MACK CROUNSE GROUP                                                                        |  8370.0000000000000000
 C90005786 | MACK SUMNER COMMUNICATIONS                                                                |  8728.0000000000000000
 C90005786 | MACK-SUMNER COMMUNICATIONS, LLC                                                           |     15912.500000000000
 C90005786 | MELLMAN GROUP                                                                             | 17333.0000000000000000
 C90005786 | MOORE CAMPAIGNS LLC                                                                       |     31649.250000000000
 C90005786 | PETER D. HART RESEARCH ASSOCIATES                                                         |     20000.000000000000
 C90005786 | PRINTEX                                                                                   |  5889.0000000000000000
 C90005786 | RALSTON LAPP MEDIA                                                                        |     15532.000000000000
 C90005786 | TERRA STRATEGIES, LLC                                                                     |    269803.400000000000
 C90005786 | TERRIS, BARNES & WALTERS                                                                  |     50398.000000000000
 C90005786 | TERRIS BARNES & WALTERS MEDIA                                                             |     35554.000000000000
 C90005786 | THE STRATEGY GROUP, INC                                                                   |    256667.500000000000
 C90005786 | TIGHTLINE STRATEGIES                                                                      | 10814.0000000000000000
 C90005786 | WATERFRONT STRATEGIES                                                                     |    257022.000000000000
 C90005786 | WELL & LIGHTHOUSE, LLC                                                                    |     26053.000000000000
 C90005786 | WINNING CONNECTIONS, INC.                                                                 |     23996.500000000000
 C90007998 | HAMILTON STRATEGIES                                                                       |  5076.0000000000000000
 C90008186 | MAJORITY STRATEGIES                                                                       |     27273.400000000000
 C90009234 | MAIN STREET COMMUNICATIONS                                                                |     19197.090909090909
 C90009358 | CAMPAIGN TEL LTD.                                                                         | 11117.5000000000000000
 C90009358 | CANDIDATE COMMAND                                                                         |     20501.800000000000
 C90009358 | HUMANE SOCIETY OF THE UNITED STATES                                                       |  5001.0000000000000000
 C90009358 | JOE TRIPPI & ASSOCIATES                                                                   |     91000.000000000000
 C90009358 | WEST COAST PUBLIC AFFAIRS                                                                 |     24684.200000000000
 C90009945 | RED SEA LLC                                                                               |    240732.500000000000
 C90009994 | KELLY COMPANIES                                                                           |  8393.3333333333333333
 C90010620 | BUYING TIME                                                                               |    145000.000000000000
 C90010620 | BUYING TIME LLC                                                                           |    173200.000000000000
 C90010620 | PRISM COMMUNICATIONS                                                                      |     20086.000000000000
 C90010620 | RALSTON LAPP MEDIA                                                                        | 18657.0000000000000000
 C90010620 | SWAY                                                                                      | 13346.0000000000000000
 C90010620 | WATERFRONT STRATEGIES                                                                     |    126526.250000000000
 C90010646 | GILLIGAN, SUSAN                                                                           |  6637.0000000000000000
 C90011057 | CCADVERTISING                                                                             |  6000.0000000000000000
 C90011057 | REYLUS DIRECT MAIL SYSTEMS                                                                |     58500.000000000000
 C90011057 | SPECTRUM MARKETING COMPANIES                                                              |  7829.0000000000000000
 C90011115 | ANTIETAM COMMUNICATIONS                                                                   | 10000.0000000000000000
 C90011115 | POST AND COURIER LLC                                                                      |  7524.0000000000000000
 C90011115 | VICTORY MEDIA GROUP                                                                       |     33446.461538461538
 C90011156 | NEW PARTNERS CONSULTING, INC.                                                             |     12083.333333333333
 C90011230 | AMERICAN MEDIA & ADVOCACY GROUP                                                           |    231999.800000000000
 C90011230 | ARENA COMMUNICATIONS                                                                      |     16671.000000000000
 C90011230 | IMGE                                                                                      |     77833.333333333333
 C90011230 | POLITICAL INK                                                                             |  9450.5000000000000000
 C90011230 | PUSH DIGITAL                                                                              |     41250.000000000000
 C90011230 | REDPRINT STRATEGY                                                                         |     24900.000000000000
 C90011230 | REVOLUTION AGENCY                                                                         |  7969.0000000000000000
 C90011230 | SCOTT HOWELL & COMPANY                                                                    |     39218.000000000000
 C90011289 | CAPITOL ALLIANCES                                                                         |     61250.000000000000
 C90011313 | ARKANSAS GRAPHICS, INC.                                                                   |     20819.000000000000
 C90011313 | DRUMMOND PRESS                                                                            |     20278.000000000000
 C90011313 | EVOLVING STRATEGIES, LLC                                                                  |     34146.000000000000
 C90011313 | FP1 STRATEGIES, LLC                                                                       |     35021.000000000000
 C90011313 | THE LUKENS COMPANY                                                                        |     92088.000000000000
 C90011313 | VICTORY PHONES                                                                            |  7817.0000000000000000
 C90011412 | PROTECTING CHOICE IN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA | 11008.0000000000000000
 C90011438 | WINNING CONNECTIONS                                                                       |  7048.0000000000000000
 C90011578 | NATIONAL MEDIA PUBLIC AFFAIRS LLC                                                         |    329167.000000000000
 C90011578 | PURPLE STRATEGIES                                                                         |    308731.000000000000
 C90011677 | ANGLER, LLC                                                                               |     25000.000000000000
 C90011677 | CRAFT MEDIA/DIGITAL, LLC                                                                  |    210000.000000000000
 C90011677 | DIRECT RESPONSE                                                                           |     59750.000000000000
 C90011677 | MAIN STREET MEDIA GROUP                                                                   |    299632.166666666667
 C90011677 | MCCARTHY HENNINGS WHALEN, INC.                                                            |     12782.000000000000
 C90011677 | MENTZER MEDIA SERVICES, INC.                                                              |     76766.000000000000
 C90011685 | ADVANTAGE DIRECT C/O ADVANTAGE INC.                                                       |     12330.000000000000
 C90011685 | MENTZER MEDIA SERVICES INC.                                                               |     83065.666666666667
 C90011693 | PORT ARTHUR NEWS                                                                          | 12690.0000000000000000
 C90011693 | THE MONACO GROUP                                                                          | 11433.5000000000000000
 C90011693 | THIRTY ODD SIX MARKETING                                                                  | 11200.0000000000000000
 C90011693 | THIRTY ODD SIX MARKETING_                                                                 |     21873.500000000000
 C90011693 | VICTORY PHONES                                                                            |  5868.0000000000000000
 C90011693 | VOICE BROADCASTING                                                                        |  7426.0000000000000000
 C90011719 | ARENA COMMUNICATIONS                                                                      |     36946.705882352941
 C90011719 | CHATHAM LIGHT MEDIA                                                                       |     24763.142857142857
 C90011719 | CONNECTION STRATEGY LLC                                                                   |  8472.5714285714285714
 C90011719 | DMM MEDIA                                                                                 |     17941.333333333333
 C90011719 | IMGE LLC                                                                                  |     61666.000000000000
 C90011719 | MAIN STREET MEDIA                                                                         |    737436.177777777778
 C90011719 | MAIN STREET MEDIA GROUP                                                                   |    391037.333333333333
 C90011719 | MAJORITY STRATEGIES INC.                                                                  |     28702.840000000000
 C90011719 | MAMMOTH MARKETING GROUP                                                                   |     53010.600000000000
 C90011719 | MCCARTHY HENNINGS WHALEN INC                                                              |     15250.000000000000
 C90011719 | MCCARTHY HENNINGS WHALEN INC.                                                             |     14041.846153846154
 C90011719 | MENTZER MEDIA SERVICES                                                                    |    442325.400000000000
 C90011719 | MENTZER MEDIA SERVICES INC                                                                |    789102.000000000000
 C90011719 | POLITICAL INK INC                                                                         |     24976.000000000000
 C90011719 | RISING TIDE MEDIA GROUP                                                                   |     20444.000000000000
 C90011719 | TARGETED VICTORY                                                                          |     80980.294117647059
 C90011719 | WILSON GRAND COMMUNICATIONS                                                               | 14300.0000000000000000
 C90011800 | ADVANTAGEDIRECT365                                                                        |  8972.0000000000000000
 C90011800 | FACEBOOK                                                                                  |  8447.6666666666666667
 C90011867 | GRAVINA ONLINE STRATEGIES LLC                                                             |     65000.000000000000
 C90011867 | REDWAVE DIGITAL                                                                           |  8750.0000000000000000
 C90011867 | RESONATE                                                                                  |     49999.500000000000
 C90012071 | KCEC-TV                                                                                   |     93585.000000000000
 C90012071 | KDEN-TV                                                                                   | 12043.0000000000000000
 C90012071 | KETD-TV                                                                                   |  6810.0000000000000000
 C90012071 | KQCK-TV                                                                                   |  7599.0000000000000000
 C90012071 | SOLIDARITY STRATEGIES                                                                     | 15200.0000000000000000
 C90012071 | UNIVISION/BROADCASTING MEDIA PARTERS                                                      |     38700.000000000000
 C90012071 | WIST-FM                                                                                   |  7575.0000000000000000
 C90012071 | WKTB CHANNEL 47/TELEMUNDO                                                                 |  6400.0000000000000000
 C90012071 | WOLS-FM                                                                                   | 10140.0000000000000000
 C90012071 | WUVC-TV                                                                                   |     45550.000000000000
 C90012071 | WYMY-FM                                                                                   |     26700.000000000000
 C90012352 | MAJORITY STRATEGIES                                                                       |     24557.000000000000
 C90012956 | ADELSTEIN LISTON                                                                          |    435650.000000000000
 C90012956 | AMBROSINO MUIR HANSEN & CROUNSE                                                           |     30800.000000000000
 C90012956 | BULLY PULPIT INTERACTIVE LLC                                                              |     53750.000000000000
 C90012956 | FIELD WORKS                                                                               |     94788.000000000000
 C90012956 | LANDMARK STRATEGIES, INC.                                                                 |     17082.333333333333
 C90012956 | MISSION CONTROL                                                                           |     13346.600000000000
 C90012956 | MURPHY VOGEL ASKEW REILLY LLC                                                             |  6742.0000000000000000
 C90012956 | OURSO BEYCHOK                                                                             |     77266.000000000000
 C90012956 | RALSTON LAPP MEDIA                                                                        |     13194.400000000000
 C90012956 | REVOLUTION MESSAGING, LLC                                                                 |     13327.000000000000
 C90012956 | SHORR JOHNSON MAGNUS                                                                      |  8157.0000000000000000
 C90012956 | SKDKNICKERBOCKER                                                                          |     16444.500000000000
 C90012956 | SWITCHBOARD COMMUNICATIONS LLC                                                            |     40000.000000000000
 C90012956 | THE BAUGHMAN COMPANY                                                                      |  7907.0000000000000000
 C90012956 | WATERFRONT STRATEGIES                                                                     |    200504.391304347826
 C90012956 | WELL & LIGHTHOUSE LLC                                                                     | 13298.0000000000000000
 C90012998 | MUNDY KATOWITZ MEDIA, INC.                                                                |    100000.000000000000
 C90012998 | RALSTON LAPP MEDIA                                                                        | 10417.0000000000000000
 C90012998 | UNIVERSAL STRATEGIES                                                                      |     30963.500000000000
 C90012998 | WATERFRONT STRATEGIES                                                                     |     91815.333333333333
 C90013004 | HONOLD COMMUNICATIONS                                                                     |     75000.000000000000
 C90013004 | JAMES S. NATHANSON & ASSOCIATES                                                           |    112500.000000000000
 C90013004 | NEBO MEDIA, INC.                                                                          |     20000.000000000000
 C90013004 | SMART MEDIA GROUP, LLC                                                                    |     40000.000000000000
 C90013038 | CONQUEST COMMUNICATIONS GROUP                                                             |  6744.0000000000000000
 C90013038 | CRAFT MEDIA / DIGITAL                                                                     | 15700.0000000000000000
 C90013038 | CREATIVE DIRECT LLC                                                                       |     28824.555555555556
 C90013038 | NATIONAL MEDIA PUBLIC AFFAIRS LLC                                                         |    429503.333333333333
 C90013145 | CONNECTION STRATEGY, LLC                                                                  | 14280.0000000000000000
 C90013145 | CRAFT MEDIA DIGITAL                                                                       |    100000.000000000000
 C90013145 | CRAFT MEDIA/DIGITAL                                                                       |    410781.230769230769
 C90013145 | DESIGNATED MARKET MEDIA                                                                   |    400000.000000000000
 C90013145 | FABRIZIO, LEE & ASSOCIATES, INC.                                                          | 12650.0000000000000000
 C90013145 | INTEGRATED WEB STRATEGIES                                                                 |  7739.0000000000000000
 C90013145 | OLD SCHOOL PRODUCTIONS                                                                    |   1430161.000000000000
 C90013145 | REVOLUTION AGENCY                                                                         |    253223.612903225806
 C90013145 | REVOLUTION MEDIA                                                                          |     87500.000000000000
 C90013145 | R STREET FILMS                                                                            |    223437.500000000000
 C90013145 | SOMETHING ELSE STRATEGIES                                                                 |    545833.333333333333
 C90013145 | TARGETED VICTORY                                                                          |     50000.000000000000
 C90013236 | ADVANTAGE, INC.                                                                           | 11566.6666666666666667
 C90013236 | TARGETED CREATIVE COMMUNICATIONS                                                          |     22096.142857142857
 C90013236 | TEN CAPITOL                                                                               |    181875.000000000000
 C90013244 | CRAFT MEDIA/DIGITAL                                                                       |    185065.000000000000
 C90013244 | DEEP ROOT ANALYTICS LLC                                                                   |     48000.000000000000
 C90013244 | MAJORITY STRATEGIES, INC.                                                                 |  8687.0000000000000000
 C90013244 | SMART MEDIA GROUP, LLC                                                                    |    145687.500000000000
 C90013301 | CONNECTION STRATEGY, LLC                                                                  |  9271.0000000000000000
 C90013301 | MASTER PRINT                                                                              |  9336.1500000000000000
 C90013301 | PROLIST, INC.                                                                             |     36883.714285714286
 C90013301 | REDPRINT STRATEGY LLC                                                                     |  9217.5000000000000000
 C90013301 | STARBOARD STRAGEGIC                                                                       |    174210.315789473684
 C90013624 | ARENA COMMUNICATIONS                                                                      |  6629.5000000000000000
 C90013640 | ANGLER, LLC                                                                               |     17602.000000000000
 C90013640 | MENTZER MEDIA SERVICES, INC.                                                              |    100000.000000000000
 C90013640 | MOUNTAINTOP MEDIA                                                                         |     30000.000000000000
 C90013897 | DAILY IOWAN                                                                               |  5212.0000000000000000
 C90013897 | DES MOINES REGISTER                                                                       |  6623.0000000000000000
 C90013897 | SPECIALTY GRAPHICS                                                                        |  5851.0000000000000000
 C90014028 | NEXTGEN PERSUASION LLC                                                                    | 10000.0000000000000000
 C90014317 | SOLIDARITY STRATEGIES LLC                                                                 |  9412.0000000000000000
 C90014457 | ASIA TV USA LTD                                                                           | 11500.0000000000000000
 C90014457 | GOODMAN, BRAD MR.                                                                         |     15435.000000000000
 C90014457 | OVERHEAD EXPENSES, ADMIN/SALARY                                                           |     30555.000000000000
 C90014523 | MARKETPLACE COMMUNICATIONS, MPC                                                           |  8948.0000000000000000
 C90014556 | IMPACT STRATEGIES INC.                                                                    |  8247.0000000000000000
 C90014580 | 350.ORG                                                                                   |  7931.5000000000000000
 C90014580 | FITZGIBBON MEDIA INC                                                                      |  7500.0000000000000000
 C90014580 | FITZGIBBON MEDIA INC.                                                                     |  7500.0000000000000000
 C90014648 | STRATEGIC MESSAGE MANAGEMENT INC.                                                         |     26000.000000000000
 C90014655 | GREENER AND HOOK                                                                          |     30000.000000000000
 C90014663 | SPIRIT JUICE STUDIOS                                                                      |  9500.0000000000000000
 C90014663 | STRATEGIC MEDIA SERVICES                                                                  |     50460.000000000000
 C90014671 | CCADVERTISING                                                                             |  8000.0000000000000000
 C90014697 | AMERICAN MEDIA & ADVOCACY GROUP                                                           |     61448.000000000000
 C90014697 | AR2, LLC                                                                                  |     27550.000000000000
 C90014697 | CD, INC.                                                                                  |  6000.0000000000000000
 C90014697 | DDC ADVOCACY                                                                              |     63929.777777777778
 C90014697 | IMGE, LLC                                                                                 |     20000.000000000000
 C90014697 | MCCARTHY HENNINGS WHALEN, INC.                                                            | 10140.0000000000000000
 C90014697 | MENTZER MEDIA SERVICES, INC.                                                              |     83142.857142857143
 C90014697 | RED EAGLE MEDIA GROUP                                                                     |   1375041.000000000000
 C90014697 | SMART MEDIA GROUP, LLC                                                                    |     24203.333333333333
 C90014697 | VICTORY FILM GROUP, INC.                                                                  |     25000.000000000000
 C90014705 | ANGLER, LLC                                                                               |     25000.000000000000
 C90014705 | LAMAR COMPANIES                                                                           |     23909.000000000000
 C90014705 | MCCARTHY HENNINGS WHALEN                                                                  | 14098.0000000000000000
